city_i,city_j,distance_km,flow_people,flow_capital_million,info_flow_index,supply_chain_strength,co_patents,gravity_score
2,86,1298.5,75,0.87,6.32,0.007,0,2.33
2,87,3141.6,35,0.6,0.18,0.0,0,0.72
2,88,3368.4,13,0.21,0.03,0.0,0,0.21
2,89,1760.2,87,1.37,1.67,0.001,0,1.87
2,90,2479.9,18,0.34,0.31,0.0,0,0.42
2,91,3764.6,22,0.11,0.06,0.0,0,0.49
2,92,2440.0,12,0.11,0.16,0.0,0,0.19
2,93,1920.4,24,0.38,0.92,0.0,0,0.44
2,94,3698.0,11,0.11,0.02,0.0,0,0.13
2,95,3296.9,1,0.02,0.01,0.0,0,0.06
2,96,3165.9,20,0.24,0.05,0.0,0,0.84
2,97,2922.3,10,0.09,0.14,0.0,0,0.24
2,98,1684.6,82,0.34,1.81,0.002,0,1.04
2,99,2985.2,10,0.21,0.07,0.0,0,0.22
2,100,3018.3,1,0.04,0.03,0.0,0,0.04
2,101,3945.5,10,0.11,0.01,0.0,0,0.13
2,102,3754.7,1,0.04,0.02,0.0,0,0.06
2,103,1972.6,18,0.09,0.46,0.0,0,0.25
2,104,2539.8,13,0.28,0.21,0.0,0,0.52
2,105,1378.7,68,0.99,7.36,0.004,0,3.0
2,106,2677.1,100,0.64,1.38,0.0,0,2.58
2,107,853.1,155,0.47,7.77,0.037,0,1.93
2,108,1295.8,74,1.56,4.76,0.003,0,1.91
2,109,1863.7,28,0.1,0.65,0.001,0,0.33
2,110,1877.5,4,0.13,0.11,0.001,0,0.14
2,111,3730.0,25,0.19,0.02,0.0,0,0.28
2,112,2934.3,47,0.84,0.16,0.0,0,0.96
2,113,939.4,1927,32.36,72.71,0.022,0,34.01
2,114,1470.4,27,0.79,2.3,0.003,0,0.87
2,115,2215.8,45,0.4,0.69,0.0,0,0.65
2,116,3569.3,10,0.02,0.03,0.0,0,0.19
2,117,2256.3,3,0.11,0.13,0.0,0,0.12
2,118,1721.6,71,1.04,3.66,0.002,0,1.13
2,119,2599.9,10,0.52,0.6,0.0,0,0.65
2,120,2281.3,84,1.12,0.78,0.0,0,1.2
2,121,1738.1,11,0.24,0.56,0.001,0,0.26
2,122,2060.0,128,2.58,2.7,0.001,0,2.78
2,123,2466.5,3,0.02,0.05,0.0,0,0.04
2,124,2787.3,42,0.05,0.24,0.0,0,0.47
2,125,849.5,418,10.96,79.41,0.043,0,22.0
2,126,2368.0,3,0.05,0.2,0.0,0,0.16
2,127,4205.1,8,0.08,0.0,0.0,0,0.09
2,128,4194.7,2,0.12,0.01,0.0,0,0.17
2,129,2596.6,4,0.17,0.14,0.0,0,0.24
2,130,2511.2,3,0.05,0.05,0.0,0,0.05
2,131,4438.4,8,0.02,0.01,0.0,0,0.12
2,132,1353.0,33,0.14,1.04,0.005,0,0.42
2,133,3866.6,3,0.05,0.04,0.0,0,0.15
2,134,3433.9,3,0.03,0.02,0.0,0,0.07
2,135,2676.8,39,0.64,1.24,0.0,0,0.77
2,136,2233.8,3,0.11,0.16,0.0,0,0.15
2,137,3342.4,3,0.07,0.03,0.0,0,0.14
2,138,2855.2,45,0.26,0.23,0.0,0,0.75
2,139,1415.1,14,0.02,0.48,0.006,0,0.17
2,140,2687.0,13,0.22,0.28,0.0,0,0.28
2,141,2481.1,157,1.24,1.34,0.0,0,2.5
2,142,3603.7,1,0.01,0.01,0.0,0,0.04
2,143,2941.3,13,0.12,0.1,0.0,0,0.18
2,144,1768.7,39,0.54,2.81,0.001,0,0.57
2,145,1565.0,95,2.99,3.8,0.005,0,4.16
2,146,2679.7,13,0.08,0.09,0.0,0,0.13
2,147,2376.2,13,0.11,0.07,0.0,0,0.17
2,148,1867.3,24,1.57,1.42,0.002,0,1.96
2,149,3469.6,30,0.54,0.11,0.0,0,0.69
2,150,2605.3,100,0.72,0.27,0.0,0,1.22
2,151,1417.9,14,0.21,5.02,0.004,0,1.01
2,152,4516.1,5,0.02,0.0,0.0,0,0.06
2,153,2329.3,13,0.38,0.24,0.0,0,0.51
2,154,3443.5,6,0.04,0.09,0.0,0,0.1
2,155,3164.6,5,0.05,0.04,0.0,0,0.08
2,156,2183.9,294,2.41,3.4,0.001,0,3.02
2,157,1630.6,77,0.49,3.16,0.002,0,1.07
2,158,2437.0,2,0.01,0.06,0.0,0,0.03
2,159,3354.6,13,0.05,0.07,0.0,0,0.41
2,160,2647.8,3,0.01,0.07,0.0,0,0.04
2,161,2771.8,109,1.37,0.37,0.0,0,2.26
2,162,3514.2,14,0.75,0.06,0.0,0,0.92
2,163,4367.1,3,0.02,0.0,0.0,0,0.05
2,164,2084.6,154,1.03,2.0,0.001,0,2.03
2,165,3287.9,26,0.3,0.09,0.0,0,0.55
2,166,3903.5,5,0.24,0.04,0.0,0,0.26
2,167,1136.0,265,6.02,24.85,0.007,0,7.64
2,168,2768.6,21,0.26,0.15,0.0,0,0.39
2,169,2831.8,11,0.14,0.06,0.0,0,0.14
2,170,3124.9,3,0.05,0.04,0.0,0,0.14
2,171,3510.6,18,0.16,0.01,0.0,0,0.19
2,172,3377.1,4,0.05,0.03,0.0,0,0.19
2,173,443.9,225,2.67,23.36,0.078,0,4.69
2,174,3254.1,13,0.25,0.09,0.0,0,0.4
2,175,1591.5,100,0.72,2.48,0.002,0,1.76
2,176,2776.8,4,0.17,0.15,0.0,0,0.3
2,177,1815.6,106,2.33,4.54,0.002,0,2.41
2,178,3627.7,9,0.12,0.03,0.0,0,0.18
2,179,2563.2,154,1.56,2.13,0.0,0,3.95
2,180,3008.3,5,0.22,0.22,0.0,0,0.28
2,181,3573.8,11,0.11,0.02,0.0,0,0.12
2,182,1610.7,2,0.2,0.29,0.001,0,0.24
2,183,1843.3,28,0.66,2.15,0.001,0,1.01
2,184,3887.0,4,0.03,0.02,0.0,0,0.11
2,185,4220.6,8,0.19,0.02,0.0,0,0.3
2,186,1007.8,101,0.27,6.59,0.016,0,1.04
2,187,2492.7,12,0.12,0.23,0.0,0,0.18
2,188,1332.6,28,0.38,1.28,0.004,0,0.4
2,189,2672.0,2,0.06,0.05,0.0,0,0.11
2,190,2853.7,5,0.05,0.05,0.0,0,0.1
2,191,1241.0,263,2.84,13.36,0.013,0,3.18
2,192,819.7,123,0.86,11.47,0.058,0,3.18
2,193,2508.1,4,0.07,0.07,0.0,0,0.13
2,194,3685.5,11,0.02,0.04,0.0,0,0.18
2,195,3672.5,50,0.15,0.03,0.0,0,0.59
2,196,1475.3,22,0.22,1.35,0.004,0,0.23
2,197,1991.5,26,0.4,0.96,0.001,0,0.79
2,198,3048.9,1,0.01,0.14,0.0,0,0.09
2,199,3992.4,3,0.03,0.0,0.0,0,0.05
3,4,1541.2,59,0.69,5.39,0.003,0,1.06
3,5,745.4,54,1.73,17.76,0.032,0,2.22
3,6,2079.3,298,3.14,17.6,0.001,0,3.79
3,7,299.3,1901,21.72,123.69,0.267,6,61.26
3,8,2972.2,5,0.11,0.16,0.0,0,0.22
3,9,2314.3,91,1.02,2.42,0.0,0,1.22
3,10,616.5,190,3.31,13.55,0.023,0,5.8
3,11,2426.6,15,0.09,0.61,0.0,0,0.25
3,12,3578.0,49,0.33,0.07,0.0,0,0.84
3,13,2673.9,7,0.07,0.12,0.0,0,0.08
3,14,3582.1,3,0.01,0.01,0.0,0,0.07
3,15,2172.8,18,0.24,0.67,0.0,0,0.6
3,16,2349.2,21,0.14,0.19,0.0,0,0.36
3,17,3275.0,238,1.48,0.14,0.0,0,2.73
3,18,3119.1,7,0.02,0.09,0.0,0,0.17
3,19,3805.5,12,0.12,0.01,0.0,0,0.15
3,20,3709.0,152,1.82,0.24,0.0,0,2.04
3,21,644.8,64,0.6,39.43,0.072,0,2.37
3,22,3338.3,21,0.36,0.11,0.0,0,0.64
3,23,2384.7,15,0.15,0.2,0.0,0,0.32
3,24,1983.8,23,0.38,1.45,0.001,0,0.58
3,25,2912.5,20,0.08,0.26,0.0,0,0.44
3,26,2289.1,12,0.36,0.17,0.0,0,0.37
3,27,2280.1,14,0.34,2.46,0.0,0,0.8
3,28,3689.5,35,0.18,0.04,0.0,0,0.46
3,29,1723.9,14,0.14,2.23,0.001,0,0.71
3,30,3136.8,56,0.31,0.08,0.0,0,0.58
3,31,1199.7,402,2.09,49.85,0.013,0,5.88
3,32,3203.7,32,0.07,0.21,0.0,0,0.39
3,33,482.7,90,2.22,16.87,0.138,0,2.91
3,34,3773.7,8,0.64,0.19,0.0,0,0.66
3,35,1287.3,17,0.99,2.63,0.007,0,1.25
3,36,2451.3,75,0.6,1.01,0.0,0,0.82
3,37,2848.4,3,0.06,0.04,0.0,0,0.09
3,38,2826.6,19,0.25,0.07,0.0,0,0.32
3,39,3172.9,58,0.23,0.3,0.0,0,0.61
3,40,4456.8,58,0.3,0.03,0.0,0,1.26
3,41,2719.5,27,0.58,0.4,0.0,0,0.61
3,42,2493.2,83,0.56,0.71,0.0,0,1.84
3,43,2144.7,45,0.5,0.73,0.001,0,0.84
3,44,2357.5,8,0.14,0.31,0.0,0,0.17
3,45,679.3,76,1.04,13.45,0.064,0,1.35
3,46,1781.1,23,0.19,2.53,0.002,0,1.0
3,47,1109.8,468,1.56,27.82,0.02,0,7.02
3,48,3019.7,43,0.08,0.29,0.0,0,0.56
3,49,1721.5,15,0.02,0.8,0.002,0,0.17
3,50,1492.1,27,1.07,10.48,0.0,0,1.64
3,51,3706.6,27,0.23,0.03,0.0,0,0.34
3,52,2017.0,10,0.48,0.55,0.001,0,0.58
3,53,1817.2,186,1.22,4.97,0.001,0,2.02
3,54,2987.6,74,0.48,0.64,0.0,0,1.04
3,55,1836.8,184,1.64,5.64,0.001,0,2.06
3,56,328.4,72,1.73,23.04,0.248,0,5.14
3,57,1945.1,50,0.55,0.96,0.001,0,0.92
3,58,2602.0,16,0.18,1.03,0.0,0,0.48
3,59,2374.4,51,0.77,2.06,0.0,0,1.14
3,60,2814.8,14,0.24,0.19,0.0,0,0.26
3,61,4151.5,18,0.28,0.02,0.0,0,0.28
3,62,2543.7,12,0.09,0.09,0.0,0,0.12
3,63,3561.3,7,0.12,0.03,0.0,0,0.13
3,64,2062.2,127,2.08,2.27,0.001,0,2.45
3,65,2255.7,80,3.44,3.2,0.0,0,6.87
3,66,886.7,41,1.22,14.59,0.002,0,1.55
3,67,3229.0,64,1.49,0.42,0.0,0,1.6
3,68,1236.5,376,2.87,8.74,0.002,0,4.54
3,69,2952.0,17,0.11,0.1,0.0,0,0.35
3,70,3662.9,30,0.36,0.07,0.0,0,0.41
3,71,1291.9,272,2.15,19.74,0.007,0,6.29
3,72,2633.9,48,0.51,0.77,0.0,0,0.92
3,73,1891.8,419,4.2,9.94,0.001,0,4.72
3,74,2076.8,6,0.13,0.19,0.0,0,0.36
3,75,3181.0,113,0.96,0.45,0.0,0,1.18
3,76,3413.3,13,0.65,0.1,0.0,0,1.0
3,77,4436.6,26,0.27,0.01,0.0,0,0.41
3,78,3556.8,7,0.05,0.11,0.0,0,0.45
3,79,1230.5,21,0.33,1.49,0.015,0,0.89
3,80,2805.7,15,0.93,0.26,0.0,0,1.01
3,81,1725.6,174,1.75,4.71,0.001,0,2.41
3,82,1527.0,233,1.27,28.39,0.005,0,5.29
3,83,2973.9,15,0.09,0.14,0.0,0,0.18
3,84,2897.5,7,0.09,0.11,0.0,0,0.15
3,85,598.6,141,1.42,20.63,0.058,0,3.53
3,86,2314.7,193,1.75,2.69,0.0,0,1.96
3,87,2376.7,65,0.95,0.82,0.0,0,1.47
3,88,1436.9,60,0.51,2.95,0.005,0,0.87
3,89,3552.5,8,0.26,0.13,0.0,0,0.57
3,90,1606.8,169,1.24,4.78,0.003,0,1.95
3,91,954.5,507,4.16,50.6,0.019,0,15.38
3,92,1825.6,140,0.19,1.26,0.001,0,1.6
3,93,2270.4,32,0.96,0.46,0.0,0,1.66
3,94,2790.5,7,0.15,0.21,0.0,0,0.31
3,95,1735.1,5,0.22,1.22,0.002,0,0.26
3,96,2030.2,101,0.92,3.07,0.001,0,1.25
3,97,2934.1,15,0.4,0.41,0.0,0,0.73
3,98,2131.6,30,0.28,2.62,0.0,0,0.34
3,99,1631.0,119,0.57,2.53,0.001,0,1.84
3,100,1347.8,63,0.48,0.91,0.007,0,1.54
3,101,1331.5,105,0.94,5.89,0.007,0,1.29
3,102,2383.1,11,0.39,0.63,0.0,0,0.62
3,103,2074.6,31,0.42,0.8,0.0,0,0.42
3,104,1101.7,170,0.98,15.48,0.013,0,2.23
3,105,2927.4,15,0.48,0.78,0.0,0,0.67
3,106,1728.2,119,1.81,26.97,0.003,0,7.69
3,107,3479.8,44,0.19,0.12,0.0,0,0.68
3,108,2594.3,33,0.07,0.9,0.0,0,0.58
3,109,2214.0,48,0.26,1.56,0.0,0,1.56
3,110,3230.3,9,0.07,0.02,0.0,0,0.11
3,111,1391.0,56,0.57,8.93,0.005,0,0.6
3,112,764.4,463,1.45,21.68,0.028,0,5.13
3,113,2836.7,284,9.2,4.19,0.0,0,12.91
3,114,2156.3,68,2.05,1.0,0.0,0,2.11
3,115,1614.3,160,1.52,4.57,0.003,0,2.42
3,116,2269.0,41,0.51,1.18,0.0,0,0.85
3,117,1598.2,7,0.13,1.04,0.004,0,0.41
3,118,3297.2,71,0.78,0.38,0.0,0,1.95
3,119,2231.4,318,3.64,2.5,0.0,0,4.54
3,120,2834.7,39,1.37,1.01,0.0,0,1.38
3,121,1893.9,78,0.69,0.62,0.001,0,1.16
3,122,1687.1,986,8.49,10.36,0.001,0,10.04
3,123,1151.3,9,0.2,3.02,0.003,0,0.42
3,124,2126.8,66,0.32,3.36,0.001,0,0.88
3,125,2864.0,226,2.85,2.75,0.0,0,5.4
3,126,1315.1,61,0.89,2.39,0.003,0,1.43
3,127,1858.3,18,0.44,1.54,0.0,0,0.57
3,128,1149.7,359,2.04,7.68,0.005,0,5.34
3,129,1593.0,153,0.46,2.53,0.002,0,1.82
3,130,4193.6,9,0.09,0.01,0.0,0,0.1
3,131,1933.1,82,0.78,3.11,0.001,0,0.86
3,132,2294.1,20,0.22,0.39,0.0,0,0.42
3,133,1129.9,103,3.81,15.79,0.003,0,3.85
3,134,1519.9,30,0.14,2.07,0.004,0,0.55
3,135,4017.1,86,0.99,0.15,0.0,0,1.91
3,136,2302.2,42,0.36,0.48,0.0,0,0.72
3,137,1184.8,122,2.51,4.0,0.012,0,2.63
3,138,1455.8,144,0.7,11.48,0.007,0,4.23
3,139,2882.9,12,0.13,0.08,0.0,0,0.21
3,140,1137.1,28,0.59,9.74,0.01,0,2.54
3,141,3751.2,113,0.87,0.25,0.0,0,1.54
3,142,390.3,153,5.07,6.32,0.219,0,5.41
3,143,2941.6,6,0.48,0.43,0.0,0,0.53
3,144,2146.2,200,1.14,1.6,0.0,0,2.08
3,145,2937.7,77,0.52,0.64,0.0,0,2.04
3,146,3219.0,6,0.06,0.06,0.0,0,0.08
3,147,1244.6,21,0.31,2.82,0.007,0,0.42
3,148,3008.6,112,1.1,0.35,0.0,0,1.53
3,149,349.3,1484,18.36,79.07,0.224,1,19.68
3,150,1177.4,345,2.72,6.54,0.018,0,4.1
3,151,2752.4,24,0.24,0.55,0.0,0,0.44
3,152,1855.7,77,0.4,1.22,0.001,0,0.95
3,153,1893.5,52,0.44,1.8,0.001,0,1.16
3,154,3847.1,21,0.27,0.09,0.0,0,1.04
3,155,825.0,116,0.65,7.72,0.038,0,1.36
3,156,1835.8,126,3.16,20.88,0.001,0,8.24
3,157,3218.7,103,1.54,0.35,0.0,0,1.72
3,158,2959.7,2,0.13,0.06,0.0,0,0.23
3,159,2106.4,38,1.2,2.67,0.001,0,1.87
3,160,1061.2,216,1.02,3.34,0.019,0,2.21
3,161,858.0,440,1.61,53.09,0.039,0,6.35
3,162,769.1,351,7.6,73.99,0.032,0,24.43
3,163,1335.1,41,0.47,2.22,0.009,0,0.71
3,164,1808.3,194,1.48,6.32,0.001,0,2.64
3,165,2032.5,21,0.56,2.93,0.001,0,0.93
3,166,1947.7,50,0.43,4.51,0.001,0,3.73
3,167,3518.5,191,2.25,0.96,0.0,0,3.59
3,168,966.2,181,1.53,10.73,0.022,0,4.59
3,169,2657.4,21,0.12,0.29,0.0,0,0.52
3,170,1133.3,105,0.23,3.2,0.005,0,1.59
3,171,201.2,1911,16.42,33.09,0.227,2,26.83
3,172,2553.2,30,0.31,0.85,0.0,0,0.89
3,173,3492.3,37,0.35,0.09,0.0,0,0.51
3,174,464.6,1679,10.61,40.44,0.18,3,20.34
3,175,2409.5,57,0.58,1.36,0.0,0,1.14
3,176,2281.4,12,0.09,1.64,0.0,0,0.76
3,177,3284.4,21,0.52,0.74,0.0,0,1.6
3,178,1419.0,112,0.5,4.72,0.006,0,1.26
3,179,2202.8,1257,5.33,17.21,0.0,0,21.67
3,180,816.2,475,5.91,46.19,0.031,0,9.92
3,181,140.7,565,5.11,30.71,0.334,2,16.41
3,182,3108.1,12,0.18,0.07,0.0,0,0.21
3,183,3150.3,144,1.13,0.39,0.0,0,1.49
3,184,1699.6,74,0.41,4.01,0.002,0,1.37
3,185,1804.3,271,2.41,3.02,0.0,0,2.92
3,186,2619.2,97,0.44,0.96,0.0,0,1.59
3,187,3536.1,6,0.06,0.05,0.0,0,0.16
3,188,2712.0,33,0.09,0.14,0.0,0,0.34
3,189,2940.5,4,0.04,0.04,0.0,0,0.07
3,190,1675.4,24,0.75,2.38,0.001,0,1.01
3,191,2450.9,88,0.95,2.0,0.0,0,1.82
3,192,2992.6,40,0.33,0.34,0.0,0,0.5
3,193,2312.3,19,0.15,0.26,0.0,0,0.22
3,194,91.5,12399,80.2,44.41,0.469,9,226.91
3,195,1417.7,151,1.43,17.33,0.002,0,1.91
3,196,3344.5,3,0.06,0.11,0.0,0,0.12
3,197,1661.4,12,0.09,4.11,0.004,0,0.63
3,198,3503.9,36,0.38,0.07,0.0,0,0.6
3,199,624.9,72,2.11,11.52,0.035,0,2.58
4,5,857.0,72,0.87,2.81,0.039,0,0.88
4,6,542.1,134,0.31,28.84,0.114,0,2.28
4,7,1717.4,36,0.49,1.63,0.0,0,0.54
4,8,1431.3,9,0.13,0.5,0.005,0,0.2
4,9,2250.5,12,0.09,0.36,0.0,0,0.2
4,10,1056.5,21,0.15,1.03,0.016,0,0.32
4,11,2722.3,1,0.03,0.08,0.0,0,0.07
4,12,3908.4,10,0.1,0.01,0.0,0,0.14
4,13,1288.1,2,0.06,0.25,0.006,0,0.08
4,14,2074.9,0,0.02,0.05,0.001,0,0.02
4,15,3200.0,4,0.02,0.02,0.0,0,0.06
4,16,2569.3,8,0.07,0.02,0.0,0,0.09
4,17,1992.1,23,0.28,1.2,0.001,0,0.37
4,18,2982.8,0,0.04,0.02,0.0,0,0.04
4,19,3958.8,1,0.01,0.0,0.0,0,0.03
4,20,3862.2,50,0.39,0.03,0.0,0,0.6
4,21,976.3,25,0.14,2.05,0.013,0,0.28
4,22,2193.9,5,0.17,0.17,0.0,0,0.21
4,23,3553.5,0,0.01,0.0,0.0,0,0.02
4,24,1961.4,2,0.05,0.17,0.001,0,0.08
4,25,3120.3,1,0.02,0.03,0.0,0,0.07
4,26,1325.0,3,0.03,0.47,0.004,0,0.11
4,27,3580.2,2,0.04,0.03,0.0,0,0.07
4,28,2249.8,2,0.04,0.13,0.0,0,0.05
4,29,3141.5,6,0.07,0.02,0.0,0,0.11
4,30,3517.2,0,0.02,0.01,0.0,0,0.08
4,31,2643.3,52,0.25,0.74,0.0,0,0.86
4,32,3393.1,1,0.02,0.02,0.0,0,0.06
4,33,2011.0,6,0.03,0.08,0.0,0,0.08
4,34,2698.1,9,0.09,0.2,0.0,0,0.4
4,35,305.6,18,0.12,3.69,0.234,0,0.72
4,36,1173.4,42,0.88,1.71,0.009,0,0.91
4,37,3601.4,0,0.01,0.0,0.0,0,0.01
4,38,2684.7,2,0.02,0.01,0.0,0,0.03
4,39,1633.6,34,0.1,0.43,0.003,0,0.5
4,40,2999.5,5,0.13,0.06,0.0,0,0.17
4,41,3624.8,5,0.1,0.01,0.0,0,0.15
4,42,3204.5,10,0.11,0.02,0.0,0,0.12
4,43,2985.8,5,0.01,0.03,0.0,0,0.05
4,44,3626.0,1,0.01,0.0,0.0,0,0.02
4,45,2143.0,4,0.04,0.08,0.0,0,0.05
4,46,3226.2,2,0.03,0.02,0.0,0,0.09
4,47,1206.9,30,0.17,5.09,0.012,0,0.51
4,48,2771.9,11,0.16,0.08,0.0,0,0.2
4,49,1329.4,6,0.08,0.19,0.01,0,0.08
4,50,761.9,72,0.11,4.95,0.074,0,0.84
4,51,3470.5,7,0.02,0.01,0.0,0,0.08
4,52,3542.9,8,0.05,0.01,0.0,0,0.12
4,53,3059.5,11,0.23,0.07,0.0,0,0.36
4,54,2739.2,1,0.05,0.18,0.0,0,0.09
4,55,3148.9,4,0.17,0.12,0.0,0,0.19
4,56,1683.9,0,0.05,0.28,0.003,0,0.07
4,57,600.5,19,0.28,4.79,0.046,0,0.53
4,58,1498.8,87,0.45,2.3,0.003,0,0.98
4,59,2863.6,20,0.27,0.16,0.0,0,0.32
4,60,1292.0,4,0.03,0.46,0.005,0,0.23
4,61,4701.0,10,0.1,0.0,0.0,0,0.11
4,62,1568.5,6,0.06,0.23,0.004,0,0.08
4,63,4069.7,1,0.01,0.0,0.0,0,0.03
4,64,1214.9,77,1.37,3.79,0.013,0,1.41
4,65,1018.6,89,0.14,9.33,0.019,0,1.13
4,66,1120.9,13,0.06,2.11,0.007,0,0.26
4,67,3002.6,7,0.16,0.08,0.0,0,0.4
4,68,2481.5,6,0.14,0.15,0.0,0,0.19
4,69,1442.7,2,0.07,0.63,0.004,0,0.08
4,70,4090.0,1,0.04,0.01,0.0,0,0.05
4,71,1077.6,153,0.81,8.53,0.022,0,3.07
4,72,3658.5,2,0.01,0.01,0.0,0,0.06
4,73,1646.3,128,1.01,2.57,0.002,0,1.63
4,74,691.4,7,0.05,0.54,0.058,0,0.07
4,75,4089.5,4,0.09,0.01,0.0,0,0.18
4,76,3696.8,4,0.02,0.01,0.0,0,0.05
4,77,2977.2,2,0.1,0.05,0.0,0,0.12
4,78,2532.2,7,0.25,0.18,0.0,0,0.29
4,79,754.4,1,0.02,0.67,0.047,0,0.03
4,80,1281.2,4,0.14,0.82,0.004,0,0.21
4,81,3237.9,12,0.11,0.05,0.0,0,0.14
4,82,2977.7,44,0.14,0.18,0.0,0,0.59
4,83,1443.3,8,0.05,0.6,0.003,0,0.2
4,84,1740.3,12,0.13,0.25,0.002,0,0.16
4,85,2123.7,18,0.18,0.11,0.0,0,0.2
4,86,1859.9,37,0.3,2.03,0.001,0,0.45
4,87,3304.9,4,0.04,0.03,0.0,0,0.05
4,88,2614.0,0,0.03,0.07,0.0,0,0.05
4,89,2214.4,24,0.19,0.21,0.001,0,0.38
4,90,471.6,92,0.39,9.53,0.089,0,1.07
4,91,1001.2,63,0.44,5.76,0.02,0,1.68
4,92,2416.0,4,0.03,0.04,0.0,0,0.06
4,93,2539.5,11,0.06,0.04,0.0,0,0.12
4,94,3867.7,1,0.0,0.01,0.0,0,0.03
4,95,430.3,19,0.55,2.42,0.201,0,0.6
4,96,562.0,56,0.7,13.45,0.071,0,0.92
4,97,1393.0,4,0.06,1.09,0.001,0,0.28
4,98,2153.9,3,0.11,0.2,0.001,0,0.15
4,99,115.4,954,4.25,12.81,0.542,0,11.65
4,100,2332.6,1,0.02,0.05,0.0,0,0.03
4,101,1047.6,13,0.15,2.24,0.016,0,0.16
4,102,3560.4,4,0.05,0.02,0.0,0,0.08
4,103,967.0,7,0.08,1.17,0.026,0,0.24
4,104,1450.0,47,0.56,0.69,0.003,0,0.57
4,105,1782.6,13,0.45,1.16,0.002,0,0.47
4,106,281.7,2571,28.05,46.02,0.154,6,32.87
4,107,3193.8,4,0.12,0.04,0.0,0,0.18
4,108,1650.8,12,0.28,0.84,0.001,0,0.3
4,109,2431.1,7,0.08,0.19,0.0,0,0.17
4,110,1861.1,3,0.01,0.09,0.001,0,0.04
4,111,809.8,81,0.21,2.12,0.019,0,0.86
4,112,1568.4,29,0.07,1.02,0.004,0,0.33
4,113,1998.2,230,2.52,3.8,0.0,0,2.76
4,114,1842.2,18,0.17,0.51,0.002,0,0.19
4,115,1945.7,21,0.22,0.51,0.0,0,0.5
4,116,951.7,46,0.48,2.81,0.023,0,0.67
4,117,761.9,19,0.2,1.02,0.042,0,0.23
4,118,1973.2,40,0.16,0.61,0.001,0,0.41
4,119,718.2,106,0.87,9.76,0.03,0,1.29
4,120,3295.5,11,0.18,0.04,0.0,0,0.19
4,121,1706.1,3,0.01,0.28,0.002,0,0.06
4,122,1859.3,51,0.26,2.1,0.0,0,0.6
4,123,1161.2,3,0.11,0.23,0.007,0,0.11
4,124,587.4,21,0.36,12.35,0.053,0,1.05
4,125,2083.8,145,1.05,2.27,0.001,0,1.53
4,126,1612.7,8,0.02,0.29,0.003,0,0.08
4,127,3281.5,4,0.07,0.01,0.0,0,0.1
4,128,2673.8,3,0.01,0.06,0.0,0,0.1
4,129,344.8,133,0.76,5.25,0.228,0,1.83
4,130,2724.6,2,0.0,0.02,0.0,0,0.03
4,131,3403.5,6,0.04,0.02,0.0,0,0.08
4,132,1993.3,1,0.02,0.15,0.0,0,0.03
4,133,1027.5,28,0.33,2.3,0.021,0,0.75
4,134,501.2,13,0.27,3.68,0.114,0,0.38
4,135,4420.0,17,0.35,0.01,0.0,0,0.59
4,136,2774.4,7,0.03,0.03,0.0,0,0.08
4,137,501.6,29,0.82,4.41,0.057,0,1.05
4,138,138.1,1931,28.98,12.63,0.547,2,48.9
4,139,1732.8,3,0.03,0.16,0.001,0,0.07
4,140,660.4,152,0.27,5.36,0.095,0,1.93
4,141,2262.4,36,0.38,0.74,0.0,0,0.78
4,142,1853.9,2,0.01,0.08,0.002,0,0.03
4,143,1400.7,11,0.04,2.22,0.001,0,0.16
4,144,2261.8,18,0.32,0.23,0.0,0,0.35
4,145,1706.8,11,0.18,1.63,0.0,0,0.34
4,146,1690.7,2,0.11,0.26,0.001,0,0.17
4,147,1156.3,8,0.07,0.67,0.006,0,0.11
4,148,1654.3,41,0.11,1.46,0.003,0,0.62
4,149,1726.4,15,0.3,0.86,0.003,0,0.32
4,150,720.6,88,0.52,2.15,0.008,0,1.15
4,151,1643.9,28,0.24,0.96,0.001,0,0.32
4,152,3353.2,2,0.0,0.01,0.0,0,0.04
4,153,619.5,130,0.37,3.63,0.089,0,1.78
4,154,4599.0,5,0.01,0.0,0.0,0,0.07
4,155,1926.7,5,0.07,0.2,0.001,0,0.08
4,156,2224.7,31,0.13,1.33,0.0,0,1.09
4,157,1928.5,25,0.48,0.82,0.001,0,0.54
4,158,3476.9,0,0.03,0.0,0.0,0,0.04
4,159,3173.0,13,0.13,0.07,0.0,0,0.23
4,160,1613.1,4,0.04,0.3,0.001,0,0.07
4,161,1383.6,28,0.81,2.26,0.002,0,0.89
4,162,893.2,44,0.22,7.59,0.029,0,0.93
4,163,2866.1,5,0.05,0.02,0.0,0,0.17
4,164,871.2,32,0.35,7.1,0.02,0,0.43
4,165,3081.5,10,0.16,0.05,0.0,0,0.19
4,166,3259.6,1,0.04,0.04,0.0,0,0.11
4,167,3357.7,100,0.87,0.14,0.0,0,1.13
4,168,818.6,68,0.16,1.57,0.047,0,0.89
4,169,1116.3,14,0.14,0.64,0.017,0,0.15
4,170,2200.2,4,0.04,0.09,0.0,0,0.07
4,171,1341.0,5,0.28,0.34,0.006,0,0.33
4,172,1097.1,20,0.06,1.76,0.011,0,0.25
4,173,2640.3,17,0.11,0.11,0.0,0,0.2
4,174,1101.8,12,0.18,1.83,0.008,0,0.74
4,175,1365.5,8,0.61,2.96,0.007,0,0.61
4,176,741.7,40,0.55,4.42,0.056,0,1.09
