firm_id,city_id,industry_id,size_class,employees,revenue_million,profit_million,profit_margin,tfp,agglomeration_spillover,export_ratio,rd_ratio,supply_chain_distance,age,city_population
283,179,12,small,14,0.0,0.0,0.221,1.062,0.318,0.133,0.036,2.8,1,1808.04
284,167,2,small,9,0.0,0.0,0.223,0.941,0.21,0.179,0.067,91.2,4,989.1
285,54,9,large,411,0.06,0.04,0.603,1.676,0.228,0.155,0.016,94.8,16,416.13
286,100,18,small,20,0.0,0.0,0.086,0.886,0.129,0.003,0.011,73.7,30,36.04
287,69,16,micro,1,0.0,0.0,0.506,1.171,0.129,0.107,0.019,37.6,31,77.86
288,156,5,micro,11,0.0,0.0,0.094,0.936,0.21,0.06,0.031,31.8,15,958.89
289,78,7,micro,22,0.0,0.0,0.459,1.06,0.21,0.205,0.028,26.0,5,162.68
290,133,17,micro,2,0.0,0.0,0.461,1.048,0.189,0.072,0.033,111.1,8,238.31
291,70,18,small,100,0.01,0.0,0.478,0.847,0.163,0.058,0.03,49.2,5,213.02
292,41,18,small,4,0.0,0.0,0.087,1.198,0.129,0.129,0.012,27.6,5,176.16
293,2,18,micro,71,0.0,0.0,0.432,1.084,0.163,0.079,0.024,38.7,3,283.64
294,197,10,small,5,0.0,0.0,0.663,0.808,0.129,0.077,0.026,17.1,11,173.08
295,55,17,micro,6,0.0,0.0,0.065,1.152,0.189,0.188,0.034,15.6,7,376.64
296,167,6,small,8,0.0,0.0,0.339,1.284,0.27,0.248,0.04,0.8,8,989.1
297,167,16,micro,86,0.01,0.0,0.134,1.448,0.258,0.109,0.032,109.9,3,989.1
298,59,6,large,106,0.01,0.0,0.251,1.135,0.228,0.216,0.032,2.8,5,393.68
299,97,12,small,12,0.0,0.0,0.142,1.295,0.163,0.117,0.021,0.9,4,192.68
300,167,9,small,6,0.0,0.0,0.277,0.676,0.292,0.068,0.039,99.2,2,989.1
301,141,17,medium,438,0.02,0.0,0.284,0.987,0.228,0.116,0.032,8.4,18,548.48
302,82,1,small,10,0.0,0.0,0.167,1.262,0.228,0.041,0.068,65.5,3,650.6
303,183,18,micro,5,0.0,0.0,0.205,1.288,0.163,0.201,0.028,0.4,13,240.44
304,77,9,small,47,0.0,0.0,0.007,0.98,0.163,0.138,0.025,70.3,18,110.06
305,54,9,small,16,0.0,0.0,0.182,0.885,0.228,0.158,0.016,6.9,28,416.13
306,32,16,small,25,0.0,0.0,0.275,1.217,0.129,0.163,0.018,12.3,13,146.42
307,145,13,micro,1,0.0,0.0,0.387,1.052,0.189,0.026,0.016,22.8,7,324.35
308,3,19,micro,13,0.0,0.0,0.155,1.301,0.258,0.083,0.037,94.1,3,680.64
309,172,10,medium,46,0.0,0.0,0.432,0.498,0.129,0.024,0.026,18.1,3,137.4
310,71,11,small,4,0.0,0.0,0.425,0.992,0.189,0.043,0.037,8.5,26,690.93
311,82,19,large,193,0.01,0.0,0.028,1.033,0.21,0.126,0.029,1.6,10,650.6
312,165,18,small,6,0.0,0.0,0.061,1.077,0.189,0.029,0.024,12.7,26,224.25
313,167,4,micro,3,0.0,0.0,0.338,1.245,0.244,0.241,0.064,15.9,8,989.1
314,91,6,large,501,0.01,0.0,0.266,1.158,0.163,0.093,0.031,22.1,3,390.98
315,119,12,medium,60,0.0,0.0,0.084,0.939,0.163,0.126,0.028,73.2,17,314.8
316,141,18,medium,43,0.0,0.0,0.493,1.139,0.163,0.149,0.025,42.3,11,548.48
317,141,11,small,3,0.0,0.0,0.458,1.005,0.27,0.137,0.034,60.9,4,548.48
318,115,14,small,5,0.0,0.0,0.163,1.71,0.189,0.1,0.025,37.8,19,200.65
319,171,1,micro,43,0.0,0.0,0.338,1.301,0.129,0.154,0.052,30.7,5,65.64
320,168,10,small,29,0.0,0.0,0.44,1.685,0.129,0.024,0.015,0.2,1,116.12
321,173,2,medium,66,0.0,0.0,0.044,0.678,0.129,0.065,0.066,2.3,4,208.75
322,65,5,small,2,0.0,0.0,0.346,0.72,0.244,0.221,0.023,9.9,8,576.08
323,65,3,small,10,0.0,0.0,0.407,0.869,0.21,0.14,0.066,19.4,6,576.08
324,31,3,micro,1,0.0,0.0,0.032,1.267,0.318,0.061,0.064,21.7,3,946.03
325,167,19,small,31,0.0,0.0,0.177,1.186,0.21,0.13,0.024,13.1,1,989.1
326,8,5,small,5,0.0,0.0,0.336,1.067,0.163,0.027,0.028,39.8,12,92.81
327,31,11,small,9,0.0,0.0,0.42,0.848,0.189,0.149,0.021,22.4,29,946.03
328,179,0,medium,84,0.0,0.0,0.094,1.522,0.31,0.258,0.078,0.6,15,1808.04
329,31,16,micro,7,0.0,0.0,0.334,1.137,0.27,0.097,0.04,28.3,18,946.03
330,31,13,medium,21,0.0,0.0,0.609,0.937,0.27,0.115,0.027,53.5,4,946.03
331,179,4,small,20,0.0,0.0,0.648,2.289,0.373,0.147,0.088,36.5,4,1808.04
332,71,0,small,24,0.0,0.0,0.229,1.216,0.163,0.132,0.061,13.4,7,690.93
333,177,5,large,1025,0.04,0.01,0.152,1.216,0.228,0.128,0.034,23.2,11,634.94
334,86,12,medium,38,0.0,0.0,0.389,1.599,0.129,0.149,0.026,51.8,2,370.7
335,85,0,small,26,0.0,0.0,0.416,1.631,0.129,0.139,0.064,3.0,5,89.86
336,31,1,medium,41,0.0,0.0,0.093,1.652,0.258,0.105,0.077,39.9,8,946.03
337,179,8,micro,17,0.0,0.0,0.201,1.244,0.31,0.105,0.04,26.3,12,1808.04
338,157,3,micro,3,0.0,0.0,0.3,1.107,0.189,0.053,0.067,88.0,14,238.37
339,55,12,medium,47,0.0,0.0,0.662,0.717,0.163,0.052,0.03,62.4,7,376.64
340,153,3,small,11,0.0,0.0,0.332,1.13,0.189,0.096,0.061,68.9,2,187.21
341,22,19,large,528,0.02,0.01,0.329,0.989,0.129,0.18,0.024,69.2,5,158.78
342,113,8,micro,23,0.0,0.0,0.407,1.394,0.333,0.194,0.046,4.8,16,1742.79
343,64,2,micro,2,0.0,0.0,0.349,0.773,0.163,0.123,0.068,23.6,27,334.46
344,173,1,micro,2,0.0,0.0,0.352,1.175,0.129,0.069,0.067,7.7,11,208.75
345,113,8,micro,5,0.0,0.0,0.085,1.226,0.333,0.124,0.035,28.3,6,1742.79
346,179,16,medium,38,0.0,0.0,0.401,1.382,0.383,0.268,0.041,3.4,35,1808.04
347,124,8,small,15,0.0,0.0,0.399,1.61,0.228,0.082,0.033,50.4,6,266.9
348,113,2,micro,69,0.0,0.0,0.157,1.435,0.387,0.123,0.078,9.8,16,1742.79
349,143,9,small,60,0.0,0.0,0.237,0.954,0.129,0.172,0.014,89.5,30,178.51
350,162,6,micro,3,0.0,0.0,0.214,0.923,0.228,0.033,0.029,1.3,7,472.76
351,3,10,small,13,0.0,0.0,0.25,1.15,0.228,0.058,0.032,34.8,7,680.64
352,113,7,medium,51,0.0,0.0,0.54,1.418,0.31,0.19,0.049,72.6,1,1742.79
353,161,12,large,209,0.01,0.0,0.234,0.708,0.163,0.211,0.019,26.0,14,326.06
354,93,16,medium,10,0.0,0.0,0.088,0.668,0.163,0.053,0.028,37.9,4,106.95
355,6,17,micro,6,0.0,0.0,0.312,1.09,0.189,0.093,0.025,59.1,31,719.97
356,3,14,micro,5,0.0,0.0,0.058,1.156,0.258,0.076,0.031,17.0,15,680.64
357,164,7,micro,8,0.0,0.0,0.276,1.192,0.21,0.204,0.025,24.4,18,388.92
358,50,8,micro,4,0.0,0.0,0.098,1.196,0.189,0.184,0.025,26.4,7,205.22
359,42,12,micro,46,0.0,0.0,0.245,0.943,0.163,0.029,0.026,9.9,5,132.2
360,70,4,small,19,0.0,0.0,0.393,1.692,0.129,0.142,0.06,10.9,3,213.02
361,22,14,micro,2,0.0,0.0,0.179,0.804,0.129,0.116,0.018,128.6,1,158.78
362,6,12,small,9,0.0,0.0,0.414,0.871,0.189,0.13,0.02,61.6,4,719.97
363,177,13,small,27,0.0,0.0,0.247,1.288,0.163,0.058,0.027,137.3,17,634.94
364,71,6,micro,38,0.0,0.0,0.742,1.22,0.21,0.21,0.02,8.3,31,690.93
365,123,12,small,35,0.0,0.0,0.59,0.988,0.129,0.078,0.011,18.6,6,36.53
366,175,3,micro,10,0.0,0.0,0.105,0.962,0.129,0.046,0.063,7.3,54,339.4
367,191,3,micro,24,0.0,0.0,0.312,0.792,0.21,0.209,0.058,87.6,31,349.46
368,141,15,medium,99,0.01,0.01,0.477,0.78,0.189,0.222,0.033,17.7,1,548.48
369,183,7,medium,28,0.0,0.0,0.107,0.957,0.189,0.084,0.031,2.1,28,240.44
370,99,10,micro,10,0.0,0.0,0.41,0.894,0.129,0.163,0.028,78.0,4,117.38
371,162,5,medium,145,0.03,0.01,0.243,1.217,0.189,0.035,0.021,43.3,6,472.76
372,179,4,large,412,0.03,0.01,0.303,1.233,0.373,0.292,0.07,12.9,23,1808.04
373,6,15,micro,2,0.0,0.0,0.279,1.05,0.228,0.067,0.031,114.2,23,719.97
374,73,15,small,15,0.0,0.0,0.458,1.2,0.244,0.056,0.024,10.3,79,709.56
375,156,16,large,55,0.0,0.0,0.423,1.371,0.189,0.227,0.022,42.6,8,958.89
376,73,17,micro,11,0.0,0.0,0.551,0.671,0.21,0.064,0.019,45.7,16,709.56
377,3,8,micro,14,0.0,0.0,0.114,0.807,0.228,0.231,0.026,36.4,15,680.64
378,166,16,small,45,0.0,0.0,0.181,1.17,0.189,0.205,0.026,2.3,7,337.67
379,40,6,micro,32,0.0,0.0,0.365,0.744,0.21,0.152,0.028,41.9,2,310.59
380,73,1,micro,8,0.0,0.0,0.255,1.301,0.27,0.189,0.072,78.0,14,709.56
381,179,13,small,39,0.0,0.0,0.034,1.361,0.346,0.171,0.04,5.7,6,1808.04
382,53,3,micro,2,0.0,0.0,0.335,1.637,0.163,0.122,0.072,6.4,6,273.6
383,179,9,medium,26,0.0,0.0,0.703,1.365,0.339,0.196,0.033,19.9,14,1808.04
384,99,3,medium,182,0.01,0.0,0.214,1.174,0.129,0.098,0.066,0.9,4,117.38
385,179,7,medium,58,0.01,0.0,0.096,1.747,0.368,0.28,0.031,66.2,4,1808.04
386,177,17,small,19,0.0,0.0,0.115,0.872,0.189,0.097,0.026,90.3,6,634.94
387,97,12,small,13,0.0,0.0,0.55,0.723,0.163,0.143,0.028,1.1,11,192.68
388,179,2,large,1165,0.05,0.01,0.115,1.202,0.318,0.125,0.087,7.9,1,1808.04
389,129,14,micro,4,0.0,0.0,0.359,0.829,0.129,0.009,0.027,108.7,17,89.7
390,112,16,small,11,0.0,0.0,0.557,1.108,0.129,0.135,0.014,2.7,12,157.63
391,113,3,large,57,0.0,0.0,0.139,0.901,0.318,0.211,0.086,25.8,10,1742.79
392,9,14,large,561,0.02,0.01,0.397,0.872,0.189,0.084,0.019,65.3,14,255.33
393,166,10,small,30,0.0,0.0,0.272,0.617,0.21,0.147,0.033,9.5,11,337.67
394,70,12,micro,8,0.0,0.0,0.501,2.043,0.129,0.072,0.025,15.6,3,213.02
395,65,18,medium,59,0.0,0.0,0.362,0.927,0.228,0.141,0.035,29.9,12,576.08
396,149,0,small,21,0.0,0.0,0.267,1.057,0.129,0.127,0.063,52.4,15,199.73
397,83,12,small,52,0.01,0.0,0.161,1.108,0.163,0.09,0.021,85.4,10,88.39
398,113,1,small,12,0.0,0.0,0.23,0.967,0.368,0.251,0.088,11.0,1,1742.79
399,99,15,small,14,0.0,0.0,0.699,1.061,0.189,0.143,0.026,17.6,17,117.38
400,113,17,medium,68,0.0,0.0,0.041,1.326,0.326,0.21,0.036,63.8,5,1742.79
401,55,1,small,28,0.0,0.0,0.019,0.854,0.228,0.054,0.072,120.9,3,376.64
402,179,0,micro,8,0.0,0.0,0.212,1.35,0.31,0.184,0.079,57.8,7,1808.04
403,125,19,micro,11,0.0,0.0,0.1,0.444,0.258,0.197,0.025,70.3,2,1326.71
404,58,18,medium,111,0.01,0.0,0.185,1.237,0.21,0.025,0.023,28.2,24,206.7
405,20,18,micro,17,0.0,0.0,0.077,1.818,0.228,0.044,0.021,30.1,10,642.68
406,115,18,small,108,0.0,0.0,0.206,0.61,0.129,0.182,0.027,1.7,15,200.65
407,108,10,medium,13,0.0,0.0,0.278,1.097,0.129,0.127,0.025,104.7,1,192.01
408,179,19,micro,1,0.0,0.0,0.157,1.849,0.318,0.21,0.031,39.2,1,1808.04
409,57,17,small,7,0.0,0.0,0.603,0.79,0.129,0.026,0.028,29.9,5,108.94
410,177,1,small,21,0.0,0.0,0.111,1.129,0.244,0.05,0.062,100.7,9,634.94
411,159,16,medium,33,0.0,0.0,0.149,1.461,0.189,0.131,0.014,25.2,9,286.16
412,112,14,micro,9,0.0,0.0,0.138,1.323,0.189,0.02,0.02,52.7,11,157.63
413,177,2,micro,9,0.0,0.0,0.314,0.288,0.301,0.046,0.066,58.5,42,634.94
414,175,14,small,7,0.0,0.0,0.343,0.863,0.163,0.214,0.022,42.7,66,339.4
415,149,9,small,128,0.0,0.0,0.63,0.573,0.21,0.096,0.015,104.4,9,199.73
416,22,17,medium,126,0.0,0.0,0.064,0.699,0.189,0.018,0.027,36.3,4,158.78
417,37,16,micro,62,0.0,0.0,0.025,0.974,0.129,0.137,0.028,47.7,2,20.91
418,125,18,micro,2,0.0,0.0,0.422,0.902,0.292,0.143,0.034,6.1,2,1326.71
419,60,1,small,25,0.0,0.0,0.063,1.466,0.129,0.135,0.059,4.1,4,91.91
420,118,14,small,10,0.0,0.0,0.285,1.462,0.21,0.179,0.035,36.3,15,465.37
421,120,7,micro,16,0.0,0.0,0.224,1.229,0.228,0.194,0.03,76.5,2,327.35
422,124,15,medium,36,0.0,0.0,0.393,1.16,0.129,0.142,0.029,8.0,24,266.9
423,122,12,medium,110,0.01,0.0,0.202,0.862,0.244,0.14,0.033,4.7,7,603.53
424,86,9,small,24,0.0,0.0,0.253,0.787,0.163,0.178,0.032,12.9,4,370.7
425,54,0,micro,6,0.0,0.0,0.212,1.254,0.228,0.197,0.062,71.9,9,416.13
426,113,12,medium,27,0.0,0.0,0.179,1.309,0.333,0.255,0.041,8.2,4,1742.79
427,113,8,small,7,0.0,0.0,0.736,1.371,0.333,0.265,0.03,18.1,19,1742.79
428,67,6,small,8,0.0,0.0,0.419,1.045,0.163,0.187,0.032,35.3,19,404.86
429,6,19,small,11,0.0,0.0,0.462,1.035,0.189,0.227,0.028,55.7,7,719.97
430,53,14,large,97,0.0,0.0,0.616,1.056,0.21,0.086,0.028,191.3,5,273.6
431,118,10,small,46,0.0,0.0,0.349,1.344,0.189,0.207,0.02,10.7,22,465.37
432,115,17,small,33,0.0,0.0,0.074,0.744,0.129,0.022,0.021,10.5,17,200.65
433,31,4,small,46,0.0,0.0,0.34,1.836,0.228,0.071,0.078,16.0,2,946.03
434,125,12,small,7,0.0,0.0,0.229,0.764,0.292,0.16,0.033,23.6,13,1326.71
435,99,17,medium,170,0.02,0.01,0.302,1.114,0.189,0.043,0.012,16.8,6,117.38
436,135,2,micro,20,0.0,0.0,0.206,1.056,0.292,0.203,0.076,19.6,11,699.2
437,179,4,medium,42,0.0,0.0,0.289,0.629,0.373,0.208,0.077,3.0,8,1808.04
438,71,1,micro,18,0.0,0.0,0.371,1.269,0.244,0.199,0.077,56.6,2,690.93
439,79,19,medium,91,0.01,0.0,0.159,1.136,0.129,0.174,0.025,9.6,17,20.34
440,140,11,small,173,0.01,0.0,0.249,1.692,0.129,0.202,0.013,90.2,13,186.32
441,183,9,small,1,0.0,0.0,0.098,0.739,0.129,0.145,0.03,4.6,13,240.44
442,113,6,micro,26,0.0,0.0,0.201,1.481,0.31,0.101,0.043,2.1,3,1742.79
443,40,8,small,4,0.0,0.0,0.411,0.813,0.189,0.02,0.03,11.0,26,310.59
444,179,15,small,22,0.0,0.0,0.414,1.049,0.326,0.163,0.037,24.1,2,1808.04
445,109,18,micro,37,0.0,0.0,0.142,1.277,0.163,0.191,0.024,35.8,15,137.77
446,106,2,small,28,0.0,0.0,0.226,1.086,0.189,0.057,0.078,11.5,18,978.66
447,116,5,small,51,0.01,0.0,0.562,2.117,0.163,0.122,0.027,224.5,38,143.35
448,64,3,micro,43,0.0,0.0,0.453,0.54,0.163,0.073,0.071,17.2,6,334.46
449,162,8,medium,65,0.0,0.0,0.227,0.769,0.163,0.141,0.029,96.4,8,472.76
450,133,10,medium,95,0.01,0.0,0.3,1.25,0.129,0.177,0.02,37.9,2,238.31
451,184,14,medium,10,0.0,0.0,0.418,1.027,0.163,0.157,0.027,41.3,12,118.69
452,52,17,small,18,0.0,0.0,0.035,1.198,0.129,0.137,0.02,54.1,2,75.42
453,125,10,large,25,0.0,0.0,0.212,1.237,0.301,0.11,0.043,20.9,10,1326.71
454,113,9,large,29,0.0,0.0,0.071,1.951,0.244,0.116,0.049,37.3,10,1742.79
455,179,11,large,23,0.0,0.0,0.11,1.427,0.357,0.237,0.038,19.4,4,1808.04
456,3,17,small,487,0.08,0.03,0.337,1.249,0.163,0.059,0.031,140.3,1,680.64
457,157,12,small,17,0.0,0.0,0.486,0.979,0.163,0.146,0.029,62.8,32,238.37
458,125,15,micro,2,0.0,0.0,0.36,1.301,0.333,0.08,0.036,19.2,4,1326.71
459,125,14,small,25,0.0,0.0,0.447,1.599,0.301,0.105,0.035,100.2,6,1326.71
460,177,18,small,13,0.0,0.0,0.157,1.321,0.258,0.085,0.037,18.9,2,634.94
461,125,16,micro,25,0.0,0.0,0.662,0.967,0.318,0.264,0.04,0.3,1,1326.71
462,150,6,micro,4,0.0,0.0,0.296,0.573,0.189,0.04,0.026,80.3,4,190.66
463,135,17,micro,20,0.0,0.0,0.48,0.9,0.163,0.158,0.037,26.9,3,699.2
464,11,9,small,19,0.0,0.0,0.121,0.842,0.163,0.196,0.019,153.6,38,93.16
465,27,16,micro,8,0.0,0.0,0.176,0.775,0.189,0.171,0.014,59.9,2,216.09
466,75,18,medium,124,0.02,0.0,0.139,1.185,0.163,0.214,0.029,55.3,45,337.61
467,140,13,small,14,0.0,0.0,0.444,0.849,0.163,0.19,0.031,98.7,9,186.32
468,3,14,small,8,0.0,0.0,0.29,1.385,0.258,0.221,0.034,74.9,11,680.64
469,161,2,small,104,0.01,0.0,0.353,2.129,0.129,0.043,0.067,45.3,19,326.06
470,52,6,medium,62,0.01,0.0,0.263,1.242,0.129,0.069,0.012,86.7,1,75.42
471,120,11,micro,3,0.0,0.0,0.29,0.727,0.163,0.109,0.017,13.0,9,327.35
472,51,0,micro,6,0.0,0.0,0.195,1.792,0.163,0.085,0.061,55.5,9,100.98
473,42,16,large,507,0.02,0.01,0.501,1.351,0.189,0.065,0.025,93.8,43,132.2
474,75,7,micro,2,0.0,0.0,0.16,1.732,0.163,0.117,0.028,48.3,29,337.61
475,179,14,medium,58,0.0,0.0,0.312,0.613,0.318,0.157,0.039,4.3,12,1808.04
476,59,15,medium,36,0.0,0.0,0.624,1.426,0.129,0.136,0.019,3.9,1,393.68
477,6,10,micro,5,0.0,0.0,0.428,1.108,0.21,0.087,0.019,9.3,10,719.97
478,178,15,small,19,0.0,0.0,0.282,1.077,0.163,0.114,0.022,4.5,10,113.9
479,106,13,large,387,0.05,0.03,0.527,1.199,0.292,0.245,0.032,48.1,10,978.66
480,125,7,small,17,0.0,0.0,0.308,0.8,0.31,0.231,0.029,33.6,1,1326.71
481,179,16,micro,7,0.0,0.0,0.359,1.513,0.383,0.169,0.043,40.9,10,1808.04
482,156,12,small,234,0.02,0.01,0.514,1.352,0.228,0.082,0.04,10.7,9,958.89
483,164,3,small,24,0.0,0.0,0.158,1.147,0.189,0.212,0.072,40.9,3,388.92
484,113,15,micro,9,0.0,0.0,0.212,1.092,0.339,0.261,0.032,8.1,3,1742.79
485,141,13,small,23,0.0,0.0,0.354,1.221,0.21,0.033,0.027,16.1,10,548.48
486,186,5,medium,23,0.0,0.0,0.497,0.798,0.129,0.1,0.02,184.4,3,238.23
487,179,16,small,8,0.0,0.0,0.027,1.011,0.383,0.163,0.037,41.2,3,1808.04
488,125,7,micro,17,0.0,0.0,0.311,1.166,0.31,0.191,0.027,132.6,2,1326.71
489,20,11,medium,62,0.0,0.0,0.383,0.91,0.189,0.127,0.022,11.1,36,642.68
490,191,6,large,86,0.01,0.0,0.116,1.066,0.189,0.033,0.014,22.4,23,349.46
491,55,14,small,59,0.01,0.01,0.49,1.224,0.163,0.021,0.016,36.6,19,376.64
492,82,11,small,8,0.0,0.0,0.15,1.339,0.244,0.078,0.03,22.5,2,650.6
493,31,9,small,124,0.0,0.0,0.402,0.779,0.282,0.169,0.03,26.0,12,946.03
494,40,0,medium,87,0.0,0.0,0.342,1.408,0.228,0.11,0.069,12.3,4,310.59
495,164,12,small,14,0.0,0.0,0.382,1.202,0.228,0.069,0.024,43.3,3,388.92
496,31,12,micro,20,0.0,0.0,0.541,0.891,0.189,0.156,0.023,0.7,2,946.03
497,47,3,small,12,0.0,0.0,0.526,0.95,0.228,0.043,0.063,159.9,7,427.14
498,41,6,small,3,0.0,0.0,0.545,0.806,0.129,0.114,0.019,41.6,15,176.16
499,82,17,small,24,0.0,0.0,0.402,0.655,0.244,0.12,0.019,107.7,12,650.6
500,144,10,medium,26,0.0,0.0,0.276,1.15,0.129,0.187,0.023,42.5,2,192.46
501,134,8,medium,432,0.02,0.0,0.133,0.792,0.129,0.168,0.012,59.4,2,59.18
502,152,18,micro,36,0.0,0.0,0.224,1.277,0.163,0.078,0.013,42.7,7,75.19
503,153,16,small,341,0.04,0.03,0.624,0.949,0.129,0.067,0.03,81.4,24,187.21
504,0,1,micro,17,0.0,0.0,0.396,0.911,0.129,0.15,0.068,47.3,5,243.89
505,141,17,micro,20,0.0,0.0,0.146,1.673,0.228,0.108,0.016,5.4,18,548.48
506,141,2,small,65,0.0,0.0,0.373,0.662,0.244,0.228,0.067,10.9,3,548.48
507,8,3,small,29,0.0,0.0,0.166,1.482,0.129,0.087,0.068,5.9,8,92.81
508,102,1,medium,18,0.0,0.0,0.057,1.052,0.129,0.144,0.055,24.5,7,105.35
509,17,9,medium,37,0.0,0.0,0.345,0.583,0.129,0.051,0.02,42.6,3,203.21
510,47,12,small,31,0.0,0.0,0.251,1.462,0.189,0.093,0.02,80.0,9,427.14
511,113,15,small,12,0.0,0.0,0.175,0.753,0.339,0.211,0.03,51.3,15,1742.79
512,2,0,medium,41,0.0,0.0,0.134,1.088,0.21,0.208,0.068,12.2,26,283.64
513,20,3,large,89,0.0,0.0,0.463,1.379,0.189,0.127,0.06,25.2,9,642.68
514,20,12,medium,179,0.01,0.0,0.215,1.409,0.228,0.229,0.036,14.0,20,642.68
515,31,10,large,392,0.05,0.01,0.174,1.514,0.27,0.242,0.022,24.6,12,946.03
516,6,1,small,10,0.0,0.0,0.223,1.403,0.282,0.142,0.075,40.7,8,719.97
517,125,18,micro,2,0.0,0.0,0.602,1.012,0.292,0.183,0.031,68.6,31,1326.71
518,43,15,small,25,0.0,0.0,0.26,0.988,0.163,0.134,0.019,19.1,2,109.83
519,175,7,medium,75,0.0,0.0,0.504,0.814,0.163,0.081,0.022,3.8,1,339.4
520,179,10,large,234,0.01,0.0,0.095,1.462,0.368,0.291,0.035,0.9,10,1808.04
521,143,7,large,98,0.01,0.0,0.116,0.69,0.163,0.059,0.012,48.0,10,178.51
522,9,9,medium,161,0.02,0.0,0.08,1.586,0.163,0.107,0.026,11.6,9,255.33
523,179,11,micro,1,0.0,0.0,0.121,0.858,0.357,0.146,0.04,15.9,7,1808.04
524,98,7,medium,142,0.01,0.0,0.072,1.047,0.163,0.081,0.019,16.0,10,149.17
525,46,12,medium,407,0.06,0.01,0.148,0.899,0.129,0.12,0.03,40.1,3,93.63
526,161,9,micro,27,0.0,0.0,0.353,1.285,0.129,0.066,0.014,31.1,1,326.06
527,78,13,micro,4,0.0,0.0,0.25,1.115,0.189,0.164,0.023,31.3,21,162.68
528,113,5,micro,9,0.0,0.0,0.109,1.008,0.339,0.174,0.044,5.4,5,1742.79
529,156,3,micro,8,0.0,0.0,0.193,1.37,0.292,0.068,0.077,18.6,4,958.89
530,21,0,small,26,0.0,0.0,0.241,1.049,0.163,0.174,0.065,144.3,2,118.42
531,40,12,large,395,0.03,0.01,0.422,0.935,0.189,0.186,0.025,15.8,20,310.59
532,187,19,small,14,0.0,0.0,0.303,0.442,0.129,0.026,0.022,37.0,7,137.99
533,149,8,small,22,0.0,0.0,0.231,1.795,0.163,0.032,0.018,112.5,29,199.73
534,58,4,small,19,0.0,0.0,0.292,0.948,0.129,0.086,0.065,21.4,1,206.7
535,122,0,medium,82,0.01,0.0,0.226,1.239,0.228,0.086,0.074,35.4,6,603.53
536,47,10,medium,111,0.01,0.0,0.127,1.437,0.21,0.079,0.015,4.6,8,427.14
537,176,19,small,6,0.0,0.0,0.213,1.041,0.189,0.04,0.012,14.7,15,150.36
538,106,19,small,17,0.0,0.0,0.081,0.849,0.282,0.253,0.033,13.1,5,978.66
539,166,2,large,1147,0.04,0.0,0.036,0.894,0.244,0.185,0.071,51.7,9,337.67
540,190,16,micro,17,0.0,0.0,0.337,1.057,0.129,0.033,0.016,18.2,9,94.96
541,192,3,small,14,0.0,0.0,0.244,0.593,0.129,0.015,0.061,20.0,1,183.85
542,31,16,medium,21,0.0,0.0,0.22,1.493,0.27,0.071,0.029,25.2,8,946.03
543,180,17,small,68,0.0,0.0,0.607,0.772,0.163,0.073,0.017,133.7,10,277.46
544,65,0,micro,5,0.0,0.0,0.298,0.523,0.228,0.214,0.063,25.0,12,576.08
545,82,4,small,59,0.01,0.0,0.385,0.894,0.228,0.076,0.058,53.5,2,650.6
546,9,1,medium,16,0.0,0.0,0.227,0.85,0.189,0.023,0.069,39.0,1,255.33
547,135,9,medium,16,0.0,0.0,0.075,0.732,0.228,0.206,0.034,28.7,8,699.2
548,134,0,large,284,0.02,0.01,0.428,0.721,0.129,0.18,0.059,78.8,11,59.18
549,161,12,small,5,0.0,0.0,0.106,0.769,0.163,0.217,0.032,24.2,23,326.06
550,181,11,small,25,0.0,0.0,0.478,0.992,0.163,0.009,0.029,4.6,24,62.98
551,103,7,micro,1,0.0,0.0,0.162,1.197,0.129,0.081,0.026,57.9,7,66.53
552,93,9,medium,212,0.01,0.0,0.29,1.316,0.129,0.205,0.029,79.2,3,106.95
553,133,19,small,33,0.0,0.0,0.103,0.844,0.189,0.015,0.014,19.6,11,238.31
554,138,3,small,9,0.0,0.0,0.182,0.843,0.189,0.105,0.061,141.5,1,334.79
555,106,14,medium,421,0.01,0.0,0.177,0.832,0.244,0.135,0.035,59.7,16,978.66
556,179,12,small,54,0.0,0.0,0.454,1.453,0.318,0.275,0.038,5.0,10,1808.04
557,6,13,micro,13,0.0,0.0,0.04,1.962,0.21,0.048,0.035,1.5,7,719.97
558,156,6,small,5,0.0,0.0,0.307,0.837,0.21,0.079,0.027,33.2,2,958.89
559,53,4,micro,7,0.0,0.0,0.064,1.02,0.189,0.192,0.067,91.4,8,273.6
560,113,13,medium,249,0.01,0.0,0.438,1.437,0.357,0.245,0.048,24.3,9,1742.79
561,173,18,small,20,0.0,0.0,0.466,1.916,0.129,0.104,0.026,6.7,22,208.75
562,73,19,small,58,0.0,0.0,0.106,1.04,0.21,0.091,0.028,6.8,1,709.56
563,179,9,small,129,0.01,0.01,0.462,1.133,0.339,0.133,0.047,1.3,6,1808.04
564,106,8,micro,4,0.0,0.0,0.243,0.868,0.258,0.14,0.04,37.7,7,978.66
565,145,6,large,239,0.02,0.01,0.552,1.605,0.189,0.087,0.031,124.8,14,324.35
566,151,16,medium,22,0.0,0.0,0.512,0.925,0.163,0.037,0.018,46.0,3,209.86
567,65,5,large,403,0.05,0.0,0.021,1.795,0.244,0.117,0.034,4.0,3,576.08
