city_id,city_name,year,tier,tier_name,population_10k,area_km2,is_coastal,is_capital,has_port,gdp_billion,gdp_per_capita_10k,gdp_per_km2,avg_wage,employment_rate,patents,n_firms,firm_entry_rate,firm_exit_rate,infrastructure_index,edu_expenditure_ratio,doctors_per_1000,disposable_income
166,城市_166,2020,3,特大城市,337.67,177.6,0,0,0,393.24,11645.77,221.48,132859.9,0.89,10,13974,0.11,0.057,100.0,0.066,1.39,83731.4
167,城市_167,2020,3,特大城市,989.1,149.9,0,0,0,919.73,9298.68,613.5,476395.1,0.936,57,31234,0.108,0.094,100.0,0.057,2.73,267901.9
168,城市_168,2020,1,中等城市,116.12,160.5,0,0,0,102.7,8844.15,64.0,45954.3,0.944,3,4239,0.095,0.044,100.0,0.07,0.71,27827.2
169,城市_169,2020,0,小城市,69.84,80.0,0,0,0,68.75,9843.55,85.98,27478.2,0.881,1,1511,0.116,0.03,100.0,0.058,1.01,17260.1
170,城市_170,2020,0,小城市,60.98,151.4,0,0,0,43.8,7183.87,28.94,23690.3,0.902,1,1821,0.104,0.087,100.0,0.061,1.41,14223.1
171,城市_171,2020,0,小城市,65.64,221.1,0,0,0,48.78,7431.21,22.07,26663.7,0.93,1,2135,0.114,0.079,100.0,0.052,1.19,18292.7
172,城市_172,2020,1,中等城市,137.4,473.9,0,0,0,104.03,7570.97,21.95,53493.1,0.902,3,4319,0.143,0.03,100.0,0.066,0.93,29418.1
173,城市_173,2020,2,大城市,208.75,319.7,0,0,0,154.56,7404.01,48.34,73735.9,0.915,8,8038,0.074,0.07,100.0,0.052,1.46,46583.5
174,城市_174,2020,2,大城市,195.72,830.9,0,0,0,152.08,7769.99,18.3,78927.3,0.884,7,5625,0.138,0.045,100.0,0.059,1.68,46947.2
175,城市_175,2020,3,特大城市,339.4,80.3,0,0,1,255.91,7539.98,318.58,129342.1,0.918,10,17477,0.111,0.065,100.0,0.051,0.54,80600.5
176,城市_176,2020,2,大城市,150.36,298.2,0,0,1,126.0,8380.24,42.25,55555.9,0.9,7,5531,0.086,0.06,100.0,0.055,1.83,34069.1
177,城市_177,2020,3,特大城市,634.94,171.9,0,0,1,546.29,8603.79,317.87,275654.2,0.937,24,23293,0.091,0.063,100.0,0.049,1.89,159329.6
178,城市_178,2020,1,中等城市,113.9,855.6,0,0,1,95.61,8393.95,11.17,47808.3,0.927,4,3797,0.099,0.037,100.0,0.056,1.4,29013.4
179,城市_179,2020,3,特大城市,1808.04,77.7,1,0,0,1538.35,8508.4,1978.86,790550.0,0.98,134,69684,0.168,0.086,100.0,0.037,4.6,430267.1
180,城市_180,2020,3,特大城市,277.46,75.8,0,0,0,258.78,9326.76,341.35,113033.5,0.919,9,13073,0.105,0.039,100.0,0.054,0.77,69865.7
181,城市_181,2020,0,小城市,62.98,91.9,1,0,0,54.45,8645.48,59.26,26634.0,0.908,3,1786,0.132,0.035,100.0,0.063,0.75,16218.6
182,城市_182,2020,0,小城市,50.86,50.0,0,0,0,28.15,5535.3,56.31,18931.9,0.905,0,1535,0.072,0.05,100.0,0.054,0.94,11721.9
183,城市_183,2020,2,大城市,240.44,97.5,0,0,0,222.44,9251.25,228.25,116834.4,0.9,12,8074,0.106,0.042,100.0,0.058,1.01,73809.4
184,城市_184,2020,1,中等城市,118.69,80.9,1,0,0,116.13,9784.46,143.63,47305.8,0.91,5,2915,0.078,0.067,100.0,0.065,2.06,28905.2
185,城市_185,2020,3,特大城市,303.08,167.4,0,0,0,226.38,7469.44,135.25,105095.2,0.902,10,8720,0.116,0.088,100.0,0.054,1.07,63524.0
186,城市_186,2020,2,大城市,238.23,195.1,0,0,0,267.53,11230.06,137.14,99802.6,0.91,14,7597,0.124,0.045,100.0,0.054,1.12,57243.6
187,城市_187,2020,1,中等城市,137.99,665.8,0,0,0,121.44,8800.97,18.24,54600.9,0.93,4,6598,0.095,0.059,100.0,0.057,1.33,31593.9
188,城市_188,2020,0,小城市,63.64,317.5,0,0,0,43.73,6871.02,13.77,26051.5,0.882,1,2532,0.05,0.062,100.0,0.065,0.5,16558.4
189,城市_189,2020,0,小城市,32.63,93.5,1,0,0,23.08,7074.93,24.68,12296.2,0.924,0,1272,0.105,0.06,100.0,0.061,0.86,7907.6
190,城市_190,2020,1,中等城市,94.96,72.3,1,0,0,82.15,8650.72,113.57,35378.7,0.929,2,4509,0.111,0.054,100.0,0.056,1.32,20974.5
191,城市_191,2020,3,特大城市,349.46,220.0,1,0,1,321.18,9190.69,146.0,127396.2,0.907,19,12336,0.118,0.075,100.0,0.059,1.41,76613.5
192,城市_192,2020,2,大城市,183.85,51.6,0,0,0,169.63,9226.58,328.64,70393.7,0.863,8,7603,0.13,0.065,100.0,0.052,1.26,40325.8
193,城市_193,2020,0,小城市,42.7,642.4,1,0,0,27.27,6387.04,4.25,14439.4,0.889,0,1523,0.08,0.03,100.0,0.063,0.81,9171.7
194,城市_194,2020,2,大城市,176.48,381.3,1,0,1,153.41,8692.9,40.23,65459.1,0.931,9,7030,0.118,0.072,100.0,0.06,0.54,40582.2
195,城市_195,2020,2,大城市,218.18,102.0,0,0,1,152.84,7005.41,149.89,89810.0,0.906,5,6738,0.13,0.074,100.0,0.056,1.52,59116.2
196,城市_196,2020,0,小城市,61.32,50.0,0,0,1,45.89,7482.75,91.77,25830.8,0.882,2,1085,0.066,0.036,100.0,0.055,1.98,14817.9
197,城市_197,2020,2,大城市,173.08,438.4,1,0,0,127.83,7385.6,29.16,69339.3,0.895,8,6115,0.111,0.056,100.0,0.054,1.3,40817.3
198,城市_198,2020,2,大城市,157.31,135.4,0,0,0,118.0,7501.07,87.14,55228.3,0.921,4,8867,0.094,0.068,100.0,0.061,1.37,33520.5
199,城市_199,2020,0,小城市,47.32,399.5,1,0,0,42.21,8919.76,10.57,17840.6,0.912,1,2298,0.1,0.047,100.0,0.066,1.42,11050.4
0,城市_000,2021,2,大城市,248.24,197.6,0,0,0,214.87,8655.52,108.74,106538.2,0.879,11,8777,0.113,0.07,100.0,0.051,2.05,68766.5
1,城市_001,2021,1,中等城市,130.71,232.4,0,0,0,106.13,8120.13,45.66,53645.8,0.907,3,4109,0.129,0.03,100.0,0.057,2.51,32801.8
2,城市_002,2021,3,特大城市,291.81,353.0,0,0,0,262.37,8991.13,74.33,106111.0,0.886,7,7141,0.134,0.068,100.0,0.06,0.88,62478.0
3,城市_003,2021,3,特大城市,699.16,344.8,1,0,0,581.57,8318.11,168.66,310757.0,0.889,34,18603,0.13,0.048,100.0,0.045,2.49,181791.0
4,城市_004,2021,1,中等城市,118.7,50.0,1,0,0,86.76,7308.96,173.52,44984.1,0.888,3,2380,0.12,0.07,100.0,0.06,0.99,26761.2
5,城市_005,2021,1,中等城市,121.37,70.1,1,0,0,81.66,6727.71,116.51,46556.5,0.927,4,4331,0.114,0.034,100.0,0.059,1.59,30219.9
6,城市_006,2021,3,特大城市,742.8,224.1,1,0,1,844.05,11363.12,376.66,311945.0,0.939,34,22835,0.111,0.084,100.0,0.052,1.48,185451.6
7,城市_007,2021,3,特大城市,326.54,223.9,0,0,0,214.86,6579.92,95.98,129281.0,0.914,7,8988,0.124,0.081,100.0,0.062,0.9,77491.8
8,城市_008,2021,1,中等城市,94.74,224.1,1,0,0,89.59,9456.38,39.98,39253.0,0.872,2,3414,0.075,0.07,100.0,0.061,0.77,22983.8
9,城市_009,2021,3,特大城市,261.85,3236.3,1,0,0,284.43,10862.36,8.79,103079.3,0.903,9,10744,0.128,0.062,100.0,0.065,1.47,65246.1
10,城市_010,2021,1,中等城市,94.43,234.3,1,0,0,71.76,7598.85,30.62,32516.9,0.909,3,6509,0.079,0.048,100.0,0.054,0.83,21422.0
11,城市_011,2021,1,中等城市,95.05,368.1,0,0,1,51.18,5384.44,13.9,34696.2,0.906,2,2221,0.108,0.041,100.0,0.06,1.48,21286.8
12,城市_012,2021,2,大城市,188.75,318.4,0,0,0,152.57,8083.02,47.92,74647.9,0.868,11,9832,0.088,0.085,100.0,0.058,1.82,44974.1
13,城市_013,2021,0,小城市,22.54,249.9,0,0,0,15.33,6804.26,6.14,8716.3,0.883,0,1110,0.112,0.037,100.0,0.054,1.34,5239.4
14,城市_014,2021,0,小城市,26.56,115.3,1,0,0,15.95,6003.56,13.83,9852.3,0.899,0,773,0.1,0.03,100.0,0.064,1.85,5206.7
15,城市_015,2021,1,中等城市,87.54,272.4,0,0,0,63.94,7303.21,23.47,30683.9,0.913,2,3423,0.07,0.066,100.0,0.071,1.35,19096.3
16,城市_016,2021,0,小城市,54.8,80.0,0,0,0,51.86,9462.6,64.84,24502.1,0.858,1,1757,0.11,0.036,100.0,0.059,0.5,14799.9
17,城市_017,2021,2,大城市,206.85,122.8,0,0,0,196.85,9516.61,160.3,82746.4,0.902,8,8045,0.094,0.037,100.0,0.06,2.02,50711.2
18,城市_018,2021,0,小城市,60.68,100.7,0,0,0,40.15,6616.23,39.89,24752.9,0.905,2,3510,0.119,0.03,100.0,0.06,0.8,14323.4
19,城市_019,2021,0,小城市,36.77,158.5,0,0,0,20.9,5682.97,13.19,13050.1,0.918,0,1622,0.101,0.041,100.0,0.056,1.52,7679.5
20,城市_020,2021,3,特大城市,664.65,945.5,0,0,0,614.0,9237.86,64.94,287988.9,0.932,24,28481,0.126,0.066,100.0,0.044,2.87,169242.2
21,城市_021,2021,1,中等城市,117.84,50.0,0,0,1,92.82,7876.56,185.64,47989.6,0.915,5,3810,0.084,0.058,100.0,0.055,1.42,30264.6
22,城市_022,2021,2,大城市,163.98,257.0,0,0,1,148.6,9061.59,57.82,69982.4,0.888,5,3865,0.093,0.073,100.0,0.051,0.52,41194.2
23,城市_023,2021,0,小城市,36.54,50.0,1,0,0,24.34,6660.36,48.67,14280.5,0.863,0,1262,0.092,0.062,100.0,0.068,0.6,9460.6
24,城市_024,2021,1,中等城市,86.79,101.7,0,0,0,73.87,8511.7,72.61,34900.3,0.895,3,4585,0.119,0.049,100.0,0.058,1.8,21391.3
25,城市_025,2021,2,大城市,167.36,354.7,1,0,0,188.58,11267.97,53.17,63241.0,0.925,4,3893,0.138,0.051,100.0,0.056,1.19,35524.4
26,城市_026,2021,0,小城市,48.67,156.2,0,0,0,40.88,8398.43,26.16,16939.6,0.929,1,1304,0.085,0.062,100.0,0.064,1.12,10098.4
27,城市_027,2021,2,大城市,218.37,62.7,0,0,1,187.77,8598.74,299.64,88070.1,0.92,7,8343,0.127,0.081,100.0,0.052,1.74,51120.3
28,城市_028,2021,1,中等城市,82.09,83.7,1,0,0,62.6,7625.97,74.75,33077.7,0.911,2,2247,0.059,0.055,100.0,0.055,1.48,17669.1
29,城市_029,2021,1,中等城市,114.34,255.6,0,0,0,87.88,7685.5,34.38,42707.2,0.911,3,3316,0.079,0.044,100.0,0.059,1.33,27673.6
30,城市_030,2021,1,中等城市,83.21,82.7,0,0,0,77.97,9370.04,94.24,33910.4,0.891,1,2695,0.083,0.032,100.0,0.064,1.03,21061.5
31,城市_031,2021,3,特大城市,956.08,176.5,0,0,0,876.21,9164.62,496.51,454056.5,0.923,42,23349,0.099,0.047,100.0,0.052,2.41,279697.1
32,城市_032,2021,1,中等城市,149.67,153.9,1,0,0,125.58,8390.34,81.58,53601.1,0.937,7,4110,0.072,0.067,100.0,0.06,1.67,32426.6
33,城市_033,2021,0,小城市,52.04,88.1,0,0,0,39.24,7539.98,44.53,17790.4,0.883,1,2364,0.11,0.063,100.0,0.06,1.36,9936.6
34,城市_034,2021,3,特大城市,348.31,824.8,1,0,0,293.44,8424.84,35.58,138453.3,0.942,14,8656,0.105,0.071,100.0,0.058,1.44,81063.3
35,城市_035,2021,0,小城市,45.12,246.4,0,0,0,27.08,6002.15,10.99,16783.8,0.895,1,1027,0.109,0.049,100.0,0.061,1.61,10494.1
36,城市_036,2021,2,大城市,187.52,50.0,0,0,0,167.84,8950.76,335.68,70079.0,0.932,6,5710,0.119,0.083,100.0,0.053,1.24,39837.4
37,城市_037,2021,0,小城市,21.41,172.3,0,0,0,14.5,6771.9,8.41,8340.0,0.872,0,980,0.106,0.041,100.0,0.06,0.61,4370.5
38,城市_038,2021,0,小城市,40.8,87.4,0,0,0,32.1,7867.69,36.73,15243.1,0.913,0,1414,0.114,0.07,100.0,0.054,0.69,9042.0
39,城市_039,2021,2,大城市,184.32,293.5,0,0,0,144.83,7857.73,49.34,72000.8,0.89,7,5898,0.104,0.054,100.0,0.058,0.81,42894.3
40,城市_040,2021,3,特大城市,313.13,78.7,0,0,0,337.9,10791.04,429.2,111619.9,0.88,18,11673,0.085,0.046,100.0,0.054,1.38,67425.9
41,城市_041,2021,2,大城市,180.47,135.4,0,0,0,134.4,7447.44,99.27,63187.6,0.909,5,3932,0.126,0.067,100.0,0.071,1.91,39293.6
42,城市_042,2021,1,中等城市,137.61,222.3,1,0,0,146.99,10681.71,66.12,54007.7,0.924,7,5872,0.092,0.062,100.0,0.058,0.82,33437.7
43,城市_043,2021,1,中等城市,110.91,296.7,0,0,0,68.97,6218.82,23.25,35500.8,0.886,2,4577,0.084,0.06,100.0,0.052,1.28,21576.1
44,城市_044,2021,0,小城市,34.39,56.8,0,0,0,26.33,7656.09,46.34,13351.9,0.871,1,1118,0.097,0.053,100.0,0.059,0.73,8490.0
45,城市_045,2021,0,小城市,74.0,113.6,1,0,1,61.63,8329.17,54.27,27183.5,0.9,1,3681,0.084,0.051,100.0,0.062,0.99,15071.4
46,城市_046,2021,1,中等城市,95.45,101.5,0,0,0,67.43,7064.52,66.44,46620.6,0.901,2,2503,0.094,0.1,100.0,0.067,0.5,28678.1
47,城市_047,2021,3,特大城市,431.49,88.0,0,0,0,426.93,9894.27,485.15,210876.1,0.923,11,22265,0.119,0.085,100.0,0.052,1.59,130489.3
48,城市_048,2021,2,大城市,215.8,609.3,1,0,0,226.18,10480.86,37.12,83478.5,0.925,7,8315,0.113,0.07,100.0,0.05,1.26,46982.8
49,城市_049,2021,0,小城市,26.56,205.2,1,0,0,13.3,5009.81,6.48,9306.7,0.9,0,883,0.083,0.053,100.0,0.064,1.31,5164.4
50,城市_050,2021,2,大城市,209.73,54.1,0,0,0,195.07,9301.0,360.4,89012.0,0.943,6,7669,0.096,0.076,100.0,0.051,1.45,51415.3
51,城市_051,2021,1,中等城市,102.09,309.3,1,0,0,56.29,5513.95,18.2,44229.4,0.907,3,3636,0.124,0.063,100.0,0.057,0.57,25659.8
52,城市_052,2021,1,中等城市,75.76,810.6,0,0,0,50.96,6726.14,6.29,24752.9,0.895,2,4019,0.112,0.053,100.0,0.058,1.67,15411.2
53,城市_053,2021,3,特大城市,279.78,339.0,0,0,0,317.32,11341.65,93.61,96430.5,0.875,12,7451,0.149,0.052,100.0,0.057,1.56,56080.5
54,城市_054,2021,3,特大城市,429.05,50.0,0,0,0,364.83,8503.27,729.66,165821.0,0.906,21,12556,0.135,0.06,100.0,0.059,1.8,95232.6
55,城市_055,2021,3,特大城市,385.96,100.7,1,0,0,297.08,7697.08,294.87,163393.8,0.904,12,19376,0.133,0.03,100.0,0.052,1.63,95038.2
56,城市_056,2021,0,小城市,65.4,408.9,0,0,0,48.63,7434.75,11.89,25162.8,0.921,1,2012,0.074,0.056,100.0,0.058,0.85,15942.1
57,城市_057,2021,1,中等城市,110.48,84.3,0,0,0,121.72,11017.81,144.46,45679.3,0.912,6,5324,0.118,0.043,100.0,0.059,1.29,27425.4
58,城市_058,2021,2,大城市,208.58,211.7,0,0,0,136.61,6549.55,64.54,74244.8,0.882,6,12775,0.105,0.088,100.0,0.058,1.58,44147.6
59,城市_059,2021,3,特大城市,404.84,275.8,0,0,0,318.94,7878.19,115.64,136238.8,0.914,29,13202,0.1,0.061,100.0,0.056,0.79,81293.6
60,城市_060,2021,1,中等城市,94.59,70.7,0,0,0,94.17,9955.31,133.19,38156.4,0.916,2,4268,0.106,0.03,100.0,0.061,0.89,24372.8
61,城市_061,2021,1,中等城市,123.83,141.5,0,0,0,133.74,10800.78,94.51,44238.2,0.934,4,3222,0.122,0.052,100.0,0.063,1.07,25548.7
62,城市_062,2021,0,小城市,50.85,50.0,0,0,0,37.38,7349.81,74.75,15798.7,0.919,1,2346,0.111,0.03,100.0,0.061,1.21,10102.7
63,城市_063,2021,0,小城市,46.03,65.4,0,0,0,28.24,6135.92,43.18,16916.7,0.916,1,1797,0.084,0.061,100.0,0.062,1.67,10256.8
64,城市_064,2021,3,特大城市,345.83,121.3,0,0,0,429.87,12429.86,354.5,148077.5,0.911,14,14662,0.124,0.065,100.0,0.048,1.18,88133.9
65,城市_065,2021,3,特大城市,579.87,54.7,0,0,0,704.73,12153.41,1288.48,236796.2,0.924,25,17576,0.103,0.085,100.0,0.054,1.7,159843.8
66,城市_066,2021,1,中等城市,138.98,547.8,0,0,0,127.27,9157.56,23.23,51440.5,0.929,4,3106,0.108,0.038,100.0,0.061,0.97,29235.2
67,城市_067,2021,3,特大城市,412.35,50.0,0,0,0,337.34,8180.95,674.68,165049.6,0.885,20,17641,0.105,0.062,100.0,0.059,1.27,97278.5
68,城市_068,2021,2,大城市,218.41,104.4,1,0,0,187.78,8597.67,179.91,83267.2,0.899,10,4326,0.102,0.03,100.0,0.054,1.18,46881.7
69,城市_069,2021,1,中等城市,80.81,164.8,0,0,0,61.74,7639.88,37.47,27110.8,0.887,2,2702,0.118,0.066,100.0,0.056,1.52,17041.1
70,城市_070,2021,2,大城市,218.79,470.1,0,0,1,199.17,9103.43,42.36,81154.5,0.914,10,10674,0.085,0.066,100.0,0.055,0.83,52805.2
71,城市_071,2021,3,特大城市,703.07,50.0,0,0,0,852.88,12130.76,1705.76,305197.6,0.944,59,27397,0.158,0.079,100.0,0.055,2.36,198408.3
72,城市_072,2021,1,中等城市,144.58,376.4,0,0,1,137.0,9475.26,36.4,57072.2,0.892,5,9542,0.068,0.054,100.0,0.064,0.5,36338.9
73,城市_073,2021,3,特大城市,732.48,149.6,0,0,0,610.64,8336.7,408.09,309737.9,0.872,41,36648,0.108,0.078,100.0,0.05,1.92,184006.5
74,城市_074,2021,0,小城市,20.29,67.7,0,0,0,16.96,8355.86,25.05,6535.4,0.892,0,613,0.108,0.083,100.0,0.064,0.87,3849.6
75,城市_075,2021,3,特大城市,349.86,214.8,0,0,0,333.23,9524.59,155.14,138646.6,0.928,6,12976,0.121,0.054,100.0,0.057,2.41,76236.9
76,城市_076,2021,2,大城市,164.69,174.0,0,0,1,153.64,9328.85,88.28,53577.1,0.915,6,5973,0.102,0.057,100.0,0.058,1.13,35418.6
77,城市_077,2021,1,中等城市,114.01,91.8,0,0,0,115.15,10099.83,125.4,43964.7,0.912,3,2609,0.102,0.031,100.0,0.058,0.5,26997.4
78,城市_078,2021,2,大城市,167.03,156.9,0,0,0,119.15,7133.18,75.92,72562.1,0.899,5,4634,0.113,0.037,100.0,0.062,0.5,42466.4
79,城市_079,2021,0,小城市,20.72,109.0,0,0,0,14.03,6774.83,12.87,6427.1,0.875,0,644,0.096,0.053,100.0,0.061,1.05,4112.4
80,城市_080,2021,1,中等城市,120.91,162.5,0,0,0,91.04,7529.38,56.01,43988.6,0.914,3,2414,0.131,0.075,100.0,0.07,1.5,25109.4
81,城市_081,2021,2,大城市,215.63,252.1,0,0,0,147.43,6837.09,58.49,86886.4,0.889,11,8046,0.123,0.051,100.0,0.053,1.54,53191.7
82,城市_082,2021,3,特大城市,666.4,527.9,0,0,0,681.26,10222.97,129.06,305893.2,0.962,34,22750,0.136,0.063,100.0,0.055,2.17,181951.7
83,城市_083,2021,1,中等城市,90.22,55.1,0,0,0,104.07,11535.22,188.77,32706.4,0.914,2,2009,0.083,0.044,100.0,0.056,1.73,20250.5
84,城市_084,2021,0,小城市,67.05,817.6,0,1,0,39.07,5826.31,4.78,23485.7,0.89,2,2784,0.1,0.041,100.0,0.055,0.84,14046.6
85,城市_085,2021,1,中等城市,91.51,50.0,1,0,1,72.18,7887.43,144.35,29392.9,0.89,2,4172,0.096,0.058,100.0,0.059,1.6,16356.4
86,城市_086,2021,3,特大城市,378.41,131.4,0,0,1,381.6,10084.39,290.32,154019.0,0.908,19,14902,0.09,0.03,100.0,0.057,0.8,92760.6
87,城市_087,2021,2,大城市,205.91,237.6,0,0,0,180.58,8769.68,76.0,94938.5,0.901,6,6873,0.113,0.081,100.0,0.072,0.88,59950.4
88,城市_088,2021,1,中等城市,89.53,185.8,1,0,0,69.61,7774.97,37.46,34379.7,0.925,2,3932,0.092,0.039,100.0,0.058,0.5,20597.7
89,城市_089,2021,3,特大城市,250.49,90.2,1,0,1,181.05,7227.87,200.76,98872.8,0.911,10,11301,0.12,0.071,100.0,0.052,1.27,61622.8
90,城市_090,2021,2,大城市,164.93,125.7,0,0,0,143.75,8715.63,114.4,65534.6,0.89,5,6653,0.083,0.03,100.0,0.06,1.25,37265.2
91,城市_091,2021,3,特大城市,392.2,100.0,0,0,0,321.89,8207.46,321.76,158458.8,0.948,20,11266,0.145,0.074,100.0,0.045,1.7,94950.5
92,城市_092,2021,1,中等城市,73.7,92.6,1,0,1,41.14,5582.02,44.42,25687.2,0.903,1,2945,0.084,0.065,100.0,0.059,1.15,14931.1
93,城市_093,2021,1,中等城市,107.64,292.9,1,0,0,103.76,9639.42,35.43,43579.7,0.918,1,5667,0.107,0.061,100.0,0.059,0.71,27124.4
94,城市_094,2021,1,中等城市,101.57,197.5,0,0,0,93.94,9248.94,47.57,39089.1,0.891,2,3124,0.119,0.033,100.0,0.063,1.07,23490.4
95,城市_095,2021,0,小城市,35.7,85.3,0,0,0,25.91,7256.25,30.39,12825.8,0.908,1,2464,0.09,0.056,100.0,0.064,0.5,7961.0
96,城市_096,2021,2,大城市,202.5,304.8,0,0,1,180.13,8895.06,59.1,73280.1,0.912,6,6362,0.123,0.032,100.0,0.055,2.01,46359.3
97,城市_097,2021,2,大城市,196.88,189.8,0,0,1,198.23,10068.49,104.45,85373.6,0.868,6,7313,0.081,0.05,100.0,0.057,1.17,52995.5
98,城市_098,2021,2,大城市,152.75,284.4,0,0,1,131.93,8636.78,46.39,62145.6,0.944,7,4592,0.133,0.075,100.0,0.055,1.01,37796.5
99,城市_099,2021,1,中等城市,119.88,245.6,0,0,0,111.85,9330.27,45.54,43711.8,0.929,3,4715,0.104,0.069,100.0,0.053,1.99,24918.1
100,城市_100,2021,0,小城市,36.73,76.5,0,0,1,25.37,6906.0,33.18,14296.7,0.893,0,801,0.089,0.051,100.0,0.061,0.5,8576.8
101,城市_101,2021,1,中等城市,98.24,94.8,1,0,0,95.48,9719.63,100.71,35621.9,0.881,2,3067,0.097,0.033,100.0,0.053,0.6,20803.4
102,城市_102,2021,1,中等城市,108.99,269.8,0,0,0,92.27,8466.01,34.19,38831.8,0.91,3,2889,0.119,0.066,100.0,0.057,0.63,22898.3
103,城市_103,2021,0,小城市,69.07,241.8,0,0,0,54.76,7928.98,22.64,24097.1,0.904,1,2646,0.09,0.052,100.0,0.054,1.08,14187.5
104,城市_104,2021,1,中等城市,126.71,146.0,1,0,0,85.81,6772.03,58.79,42027.3,0.911,4,6281,0.088,0.03,100.0,0.061,1.42,23980.8
105,城市_105,2021,2,大城市,224.47,163.0,1,0,0,203.54,9067.4,124.86,91670.6,0.91,10,10023,0.102,0.072,100.0,0.067,1.74,49619.5
106,城市_106,2021,3,特大城市,995.5,412.5,0,0,0,888.41,8924.28,215.39,364286.0,0.937,55,17978,0.104,0.077,100.0,0.043,3.91,211269.7
107,城市_107,2021,2,大城市,178.55,92.5,0,0,0,137.67,7710.27,148.9,62920.7,0.934,7,12120,0.141,0.079,100.0,0.049,0.5,38117.4
108,城市_108,2021,2,大城市,196.82,229.9,0,0,0,149.25,7583.13,64.92,65130.7,0.917,12,7911,0.094,0.033,100.0,0.057,1.63,36444.2
109,城市_109,2021,1,中等城市,139.52,126.2,0,0,0,98.38,7051.2,77.92,53209.8,0.883,4,4065,0.12,0.03,100.0,0.059,0.95,31950.9
110,城市_110,2021,0,小城市,22.69,124.7,0,0,0,21.46,9455.54,17.21,7862.8,0.928,0,875,0.105,0.056,100.0,0.061,0.74,5165.9
111,城市_111,2021,1,中等城市,149.14,357.5,0,0,0,151.71,10171.99,42.44,55982.0,0.937,4,5784,0.084,0.06,100.0,0.056,0.93,35307.4
112,城市_112,2021,2,大城市,161.11,287.2,0,0,0,180.44,11199.5,62.82,57331.0,0.967,4,4852,0.104,0.03,100.0,0.057,0.81,37225.4
113,城市_113,2021,3,特大城市,1795.54,284.5,0,0,0,1604.83,8937.86,564.05,713344.5,0.926,98,70095,0.165,0.079,100.0,0.042,4.77,436377.0
114,城市_114,2021,1,中等城市,126.25,421.7,0,0,0,104.51,8278.2,24.78,50064.6,0.908,3,3870,0.1,0.109,100.0,0.064,1.63,31792.3
115,城市_115,2021,2,大城市,203.53,150.9,0,0,0,144.15,7082.48,95.51,76216.6,0.864,8,6632,0.129,0.049,100.0,0.048,1.34,44074.6
116,城市_116,2021,1,中等城市,145.05,256.1,0,0,0,108.55,7483.82,42.39,57239.6,0.915,10,4343,0.124,0.069,100.0,0.057,1.91,33237.3
117,城市_117,2021,0,小城市,47.08,115.8,0,1,0,30.38,6453.43,26.24,15953.7,0.89,0,1126,0.12,0.038,100.0,0.061,0.5,8261.2
118,城市_118,2021,3,特大城市,478.68,192.4,0,0,1,540.92,11300.21,281.21,198363.6,0.951,19,18397,0.104,0.03,100.0,0.05,1.12,126076.8
119,城市_119,2021,3,特大城市,321.53,133.7,1,0,0,272.97,8489.75,204.11,142885.3,0.893,13,14098,0.087,0.055,100.0,0.065,0.5,92333.9
120,城市_120,2021,3,特大城市,328.74,160.4,0,0,0,348.44,10599.54,217.25,138094.2,0.875,15,14113,0.097,0.054,100.0,0.053,1.19,80564.8
121,城市_121,2021,0,小城市,60.49,238.9,0,1,0,50.32,8318.75,21.06,21556.4,0.892,1,2845,0.106,0.044,100.0,0.059,1.18,12769.6
122,城市_122,2021,3,特大城市,615.15,77.1,1,0,1,836.56,13599.25,1084.69,259710.7,0.877,45,24942,0.128,0.064,100.0,0.056,2.06,149952.8
123,城市_123,2021,0,小城市,37.23,791.5,0,0,0,21.57,5791.99,2.72,13129.3,0.916,0,1167,0.058,0.056,100.0,0.057,1.14,8028.3
124,城市_124,2021,3,特大城市,277.5,66.4,0,0,1,297.49,10720.48,448.26,110361.6,0.866,5,13132,0.107,0.055,100.0,0.048,0.75,69941.4
125,城市_125,2021,3,特大城市,1334.85,56.2,0,0,0,1651.51,12372.24,2939.42,559131.2,0.937,69,32679,0.139,0.061,100.0,0.043,3.58,306245.6
126,城市_126,2021,0,小城市,56.5,374.8,0,0,1,36.84,6520.3,9.83,20466.8,0.86,2,1586,0.096,0.061,100.0,0.065,1.21,12531.4
127,城市_127,2021,1,中等城市,87.18,279.6,1,0,0,79.97,9172.81,28.6,33261.3,0.896,1,2401,0.128,0.03,100.0,0.057,1.51,19680.7
128,城市_128,2021,2,大城市,170.97,244.5,0,0,1,151.89,8884.34,62.12,61259.0,0.938,2,8696,0.113,0.03,100.0,0.054,0.5,36963.8
129,城市_129,2021,1,中等城市,91.14,245.3,0,0,0,69.78,7656.67,28.44,31586.5,0.91,3,4448,0.129,0.067,100.0,0.064,1.3,19386.8
130,城市_130,2021,0,小城市,32.26,147.0,0,0,0,20.32,6297.73,13.83,10304.6,0.884,0,1373,0.097,0.061,100.0,0.058,0.5,6124.6
131,城市_131,2021,2,大城市,163.03,72.4,0,0,0,123.04,7547.02,169.95,55514.2,0.904,4,8272,0.123,0.053,100.0,0.056,1.07,33136.0
132,城市_132,2021,0,小城市,52.43,157.7,0,0,0,53.39,10183.51,33.86,17392.3,0.902,1,1481,0.134,0.03,100.0,0.06,1.35,10323.8
